"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","PPG","RPG","APG"
"1002",2018,"Jack Cooley","SAC","PF",0,7,96.5,100,14.9,31,55.3,55.3,14.9,31,55.3,0,0,0,16.1,21.8,84.7,16.1,18.4,34.5,20.1,25,22.5,7.9,1.3,0,4,14.9,46,40.6,64.7,23.5,12,0.8,0,10.3,22.8,-4.6,0,0,6.6,4.9,1.1
"1003",2018,"Dwight Buycks","DET","PG",0,29,408.7,491,94.2,227.5,47.6,52.3,77,175.8,50.3,17.2,51.7,38.3,41.4,47.1,100.9,13.8,33.3,47.1,4,10.1,7,67.8,21.8,2.6,44.8,44.8,247,248.2,57.2,16.5,25.7,2.9,0.5,17.6,30.6,6.6,0,0,8.5,1.6,2.3
"1004",2018,"Scotty Hopson","DAL","SG",0,1,2,11,0,1.3,0,0,0,1.3,0,0,0,0,1.3,2.6,57.4,0,0,0,0,0,0,1.3,0,0,1.3,0,1.3,2.5,28.7,-4.3,17.4,0,0,39.9,18,-9.2,0,0,1.3,0,1.3
"1005",2018,"Aaron Harrison","DAL","SG",3,9,142.8,268,21.8,79.3,31.6,40,11.5,29.9,44.2,10.3,49.4,24,14.9,19.5,87.9,5.3,23,27.6,2.4,11.3,7.5,12.6,10.3,2.6,4,31,68.9,87.9,45,8.1,8.8,2.6,1,5,17.9,-82.7,0,0,7.7,3.1,1.4
"1006",2018,"Dimitrios Agravanis","SAC","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1007",2018,"Josh Richardson","MIA","SF",81,81,2283.6,3090,458.5,1016.9,51.8,60,312.5,630.8,56.9,145.9,386.1,43.4,137.9,163.2,97.1,79.3,248.2,327.5,3.8,10.4,7.9,265.4,139,86.2,158.6,228.7,1200.7,1088.7,63.3,16.9,15.2,3,3.1,14.6,20.9,46,0,0,14.8,4,3.3
"1008",2018,"Justise Winslow","MIA","SF",25,68,1484.5,1930,237.8,560.7,48.7,54.6,181.5,411.3,50.7,56.3,149.4,43.3,75.8,119.5,73,73.5,351.6,425.1,5.6,23.5,14.2,170.1,62,37.9,88.5,160.9,607.8,613.3,56.9,14.6,15,2.1,2.2,14.5,18.9,28.7,2.6,0,8.9,6.3,2.5
"1009",2018,"Mario Hezonja","ORL","SG",30,75,1554.8,1903,313.7,708.9,50.8,59.2,210.3,402.2,60.1,103.4,306.8,38.7,98.8,120.6,94.1,47.1,275.8,322.9,3.6,18.4,10.7,121.8,93.1,34.5,100,154,829.6,762,62.5,17.8,11.5,3.2,1.9,13.3,23,-237.8,2.6,0,11.1,4.3,1.6
"1010",2018,"Jerian Grant","CHI","PG",26,74,1601,1937,240.1,577.9,47.8,54.8,170.1,363.1,53.8,70.1,214.9,37.5,160.9,216,85.6,35.6,162,197.6,2.5,10.7,7.2,393,73.5,10.6,102.3,151.7,711.2,673,60.8,18.4,34.5,2.5,0.6,15.2,20.1,-289.5,6.6,0,9.6,2.7,5.3
"1011",2018,"Rondae Hollis-Jefferson","BKN","SF",59,68,2128.3,2206,393,831.9,54.2,55.3,378,769.8,56.4,14.9,62,27.7,286.1,363.1,90.5,116,411.3,527.4,7.3,23,14.6,191.9,74.7,55.2,139,166.6,1087,991.6,63,22,16.3,2.2,2.5,14.1,25.7,-212.6,13.8,0,16,7.8,2.8
"1012",2018,"Jordan Mickey","MIA","C",3,23,250.1,325,44.8,94.2,54.7,56.1,42.5,75.8,64.5,2.6,18.4,14.4,14.9,21.8,78.6,20.7,72.4,93.1,9.4,28.7,18.4,10.3,7.9,11.5,20.7,41.4,106.9,103.8,59.1,13.5,6.3,1.4,3.9,19.1,19.8,-34.5,0,0,4.6,4,0.4
"1013",2018,"Joseph Young","IND","PG",1,53,396.5,640,91.9,213.7,49.4,56.9,63.2,137.9,52.6,28.7,75.8,43.5,25.3,33.3,87.2,13.8,58.6,72.4,3.2,11.8,8.4,44.8,16.1,1.3,29.9,44.8,237.8,228.4,59.7,12.8,11.4,1.7,0.2,13.3,20.7,-62,0,0,4.5,1.4,0.8
"1014",2018,"Stanley Johnson","DET","SF",50,69,1390.7,2175,241.3,643.4,43.1,50.1,164.3,374.6,50.4,77,268.9,32.9,128.7,166.6,88.7,37.9,251.6,289.5,2.5,15,9.7,128.7,109.2,16.1,88.5,194.2,688.3,716.7,55.2,11.8,11.2,3.3,0.9,12.6,18.9,-51.7,2.6,0,10,4.2,1.9
"1015",2018,"Trey Lyles","DEN","PF",2,73,1542.8,1597,310.2,632,56.4,65.1,214.9,381.5,64.7,95.4,250.5,43.8,116,164.3,81.1,63.2,334.4,397.6,5.9,27,16.1,104.6,34.5,39.1,70.1,127.5,831.9,704.2,67.9,22.9,11.7,1.4,2.7,10.4,24.4,10.3,6.6,0,11.4,5.4,1.4
"1016",2018,"Dakari Johnson","OKC","C",6,31,151.4,185,25.3,44.8,64.8,64.8,25.3,44.8,64.8,0,0,0,12.6,23,63.2,18.4,20.7,39.1,12.2,14.7,13.4,10.6,7.9,10.6,5.3,31,63.2,54.9,65.8,19.1,9.5,2.4,5.9,10.2,15.9,37.9,0,0,2,1.3,0.3
"1017",2018,"Jarell Martin","MEM","PF",36,73,1316.9,1907,253.9,569.9,51.2,55.2,214.9,457.3,54,39.1,112.6,39.9,102.3,133.3,88.1,111.5,253.9,365.4,8.7,18.1,12.7,83.9,44.8,56.3,98.8,242.4,649.2,628.5,59.3,13.1,9.2,1.6,3.6,15.6,19.8,-303.3,2.6,0,8.9,5,1.1
"1018",2018,"Jonathon Simmons","ORL","SF",50,69,1733.3,2331,406.7,874.4,53.4,58.6,327.5,640,58.8,79.3,234.4,38.8,212.6,276.9,88.2,70.1,205.7,275.8,4.3,11.2,8.6,196.5,65.5,19.5,167.8,201.1,1105.3,996.2,63.8,16.6,15.3,1.8,0.9,16.6,25.4,-337.8,0,0,16,4,2.8
"1019",2018,"Willie Cauley-Stein","SAC","C",57,73,2277.5,2349,445.8,888.2,57.7,58,442.4,873.2,58.3,4,14.9,26.5,175.8,283.8,71.1,151.7,435.5,587.1,9.3,25.3,16.3,197.6,88.5,77,125.2,212.6,1070.9,1013.1,60.8,21.4,15.7,2.5,4.1,12.6,25.1,-373.4,13.8,0,14.7,8,2.7
"1020",2018,"Treveon Graham","CHA","SG",2,63,631.6,1205,110.3,253.9,49.9,60.3,64.3,142.5,51.9,46,111.5,47.3,47.1,67.8,79.9,48.3,90.8,139,5.6,10.9,8.2,67.8,37.9,2.6,31,125.2,313.7,283.8,63.5,11.3,10.4,2,0.2,11.3,13.1,-110.3,0,0,5,2.2,1.1
"1021",2018,"Josh Huestis","OKC","SF",10,69,543.9,1127,68.9,209.1,37.9,48,31,77,46.3,37.9,132.1,33,7.9,23,34.5,49.4,136.7,186.1,6.2,16,10.5,23,17.2,49.4,29.9,94.2,182.7,219.2,47.8,7.9,3.5,1,5.2,13.8,10.9,126.4,0,0,2.6,2.7,0.3
"1022",2018,"Jamil Wilson","LAC","SF",10,15,202.7,314,43.7,93.1,53.9,73.8,12.6,20.7,70.2,31,72.4,49.3,2.6,5.3,57.4,4,33.3,36.8,1.6,13.2,8.5,11.5,6.6,10.6,10.6,39.1,120.6,95.1,72.7,14.6,6.9,1.2,3.2,10.1,16.5,-1.1,0,0,8,2.5,0.8
"1023",2018,"Tre Kelley III","NO",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1024",2018,"Malcolm Miller","TOR","SF",4,15,70.7,144,14.9,32.2,53.3,69.7,6.6,9.2,82,10.6,24.1,43.8,5.3,5.3,114.9,5.3,12.6,17.2,4.8,11,8.8,4,1.3,2.6,6.6,11.5,43.7,34.2,72.7,11.4,4.2,0.5,1.7,16.5,14,9.2,0,0,2.9,1.1,0.3
"1025",2018,"Eric Griffin","UTA","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1026",2018,"Vince Hunter","MEM","SF",0,4,12.2,9,4,6.6,68.9,68.9,4,6.6,68.9,0,0,0,0,0,0,2.6,1.3,4,35.1,18.4,27,0,0,1.3,1.3,0,7.9,6.6,68.9,40,0,0,14.5,19.1,42,7.9,0,0,2,1,0
"1027",2018,"Quinn Cook","GS","PG",18,33,618,850,140.2,289.5,55.6,66.1,87.3,170.1,59.1,52.9,119.5,50.8,25.3,28.7,101.1,11.5,82.7,94.2,2.1,11.7,8.2,102.3,13.8,1.3,36.8,67.8,358.5,302.2,68.1,17.4,19.1,1,0.1,12.5,20.2,-44.8,0,0,10.9,2.9,3.1
"1028",2018,"JP Tokoto II","ATL",NA,0,1,0,1,0,1.3,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,-36.5,0,0,0,0,40.9,0,0,0,0,0,0
"1029",2018,"John Holland","CLE","SG",0,24,115.2,200,19.5,67.8,33.1,42.9,7.9,26.4,30,12.6,41.4,35.2,10.3,14.9,79.5,7.9,20.7,27.6,5.2,13.1,10.2,6.6,9.2,2.6,10.6,11.5,62,74.4,48.1,9.5,5.1,2.6,1.3,12.6,21.3,-33.3,0,0,2.6,1.2,0.3
"1030",2018,"Ben Simmons","PHI","PG",81,81,3680.6,3139,625.1,1147.9,62.6,62.6,625.1,1135.2,63.3,0,12.6,0,219.5,391.8,64.3,166.6,590.6,757.2,7.8,22.4,14.9,759.5,160.9,80.4,319.4,242.4,1469.6,1320.2,64,26.4,42.9,3.3,2.8,22.4,25.7,440.1,43.7,13.8,18.1,9.3,9.4
"1031",2018,"Jamal Murray","DEN","PG",80,81,2486.9,2947,550.4,1220.2,51.8,60.8,360.8,719.3,57.7,189.6,501,43.4,263.1,290.7,104,94.2,247,341.3,4.8,10.8,8.6,314.8,90.8,33.3,196.5,198.8,1553.4,1348.1,66.2,20.7,18.8,2,1.2,14.6,26.4,262,1.3,0,19.2,4.2,3.9
"1032",2018,"Thon Maker","MIL","C",12,74,957.1,1421,149.4,363.1,47.2,53.1,113.8,243.6,53.7,35.6,119.5,34.2,74.7,106.9,80.3,86.2,172.4,258.5,9.4,16.3,12.2,52.9,43.7,60.9,50.6,186.1,409,410.1,57.3,12.7,6.8,2,4.8,12.6,16.9,-186.1,0,0,5.5,3.5,0.7
"1033",2018,"Dragan Bender","PHO","PF",37,82,1374.4,2378,214.9,556.1,44.4,58.4,79.3,186.1,48.9,135.6,370,42.1,44.8,58.6,87.9,46,368.8,414.8,2.7,19.3,10.7,149.4,25.3,60.9,129.8,190.7,610.1,581.9,60.2,11,10.2,0.7,2.7,21,14.7,-545.8,4,0,7.4,5.1,1.8
"1034",2018,"Kris Dunn","CHI","PG",43,52,1769.7,1752,328.6,765.2,49.3,53.1,279.2,611.3,52.5,49.4,154,36.9,96.5,131,84.7,27.6,226.4,253.9,2.1,16.5,10.2,356.2,119.5,31,173.5,199.9,803.2,822.9,56.1,19.1,38.2,4.4,2.1,20,28.6,-314.8,5.3,0,15.4,4.9,6.8
"1035",2018,"Skal Labissiere","SAC","PF",29,60,1208.3,1425,235.5,526.2,51.5,53.7,214.9,467.6,52.7,20.7,58.6,40.6,109.2,135.6,92.5,113.8,217.2,330.9,11.5,20.8,15.2,82.7,28.7,56.3,83.9,151.7,600.9,585.9,58.9,17.4,10.4,1.3,4.9,14.4,24.4,-135.6,4,0,10,5.5,1.4
"1036",2018,"Taurean Prince","ATL","SF",82,82,2304.7,2830,476.8,1120.3,48.9,59.3,274.6,595.2,53,202.2,525.1,44.2,174.6,206.8,97,57.4,389.5,447,3,17.6,10.1,245.9,96.5,48.3,220.6,193,1330.5,1211.3,63.1,17.1,15.9,2.2,1.9,17.7,25.5,-418.2,6.6,0,16.2,5.5,3
"1037",2018,"Henry Ellenson","DET","PF",0,38,310.5,377,60.9,167.8,41.7,49.6,37.9,98.8,44.1,23,68.9,38.3,28.7,33.3,99,11.5,81.6,93.1,4.3,28,15.6,23,6.6,0,20.7,25.3,173.5,182.4,54.6,14.3,10.8,1,0,11.7,27.5,-5.7,1.3,0,4.6,2.4,0.6
"1038",2018,"Patrick McCaw","GS","SG",10,58,591.8,1118,105.7,259.7,46.8,51.8,83.9,167.8,57.4,21.8,91.9,27.3,29.9,39.1,87.9,19.5,75.8,95.4,2.8,9.4,6.3,93.1,49.4,11.5,47.1,77,263.1,276.9,54.6,10,12,2.8,1.1,16.7,14.7,-87.3,0,0,4.5,1.6,1.6
"1039",2018,"Deyonta Davis","MEM","C",6,62,914.6,1081,185,304.5,69.9,69.9,185,304.5,69.9,0,0,0,43.7,65.5,76.6,86.2,201.1,287.2,10.4,25.3,17.6,46,17.2,44.8,36.8,143.6,413.6,333.3,71.4,20.2,9.4,1.1,5.1,11.4,17.7,-183.8,1.3,0,6.7,4.6,0.7
"1040",2018,"Demetrius Jackson","PHI","PG",0,15,51.6,91,9.2,20.7,44.7,51,7.9,12.6,62.6,1.3,9.2,16.4,1.3,2.6,57.4,6.6,9.2,13.8,9.2,10.4,10.7,10.3,6.6,1.3,12.6,9.2,18.4,21.7,48.4,7.5,17,4,1.4,42.3,18.4,-43.7,0,0,1.2,0.9,0.7
"1041",2018,"Denzel Valentine","CHI","SF",37,77,1921.8,2406,345.8,828.4,47.9,59.3,181.5,403.3,51.7,164.3,425.1,44.4,43.7,58.6,85.6,55.2,396.4,451.6,3.1,21.1,11.5,280.4,74.7,12.6,114.9,212.6,899.7,854.2,60.6,16,20.4,2,0.6,13.6,20.2,-317.1,6.6,0,11.7,5.9,3.6
"1042",2018,"Brice Johnson","MEM","PF",0,18,124.3,113,23,48.3,54.7,54.7,23,47.1,56.1,0,1.3,0,4,6.6,68.9,10.3,25.3,35.6,11.9,30.4,20.9,2.6,10.3,7.9,6.6,14.9,49.4,50.8,56.2,22.5,4.8,6.1,7.5,11.7,25.9,-10.3,0,0,2.7,2,0.1
"1043",2018,"Cheick Diallo","NO","PF",0,53,656.9,668,117.2,202.2,66.6,66.6,117.2,202.2,66.6,0,0,0,57.4,75.8,87.1,54,188.4,242.4,10.4,33.9,22.6,21.8,12.6,24.1,32.2,94.2,291.8,235.6,71.2,22.3,6.1,1.2,3.8,13.8,20,-121.8,4,0,5.5,4.6,0.4
"1044",2018,"Marcus Paige","CHA","PG",0,5,24.5,32,5.3,16.1,32.9,41,2.6,7.9,38.3,2.6,10.6,28.7,2.6,2.6,114.9,0,5.3,5.3,0,18.1,10.2,4,0,0,0,0,13.8,17.1,46,12.8,18.5,0,0,0,26.6,10.6,0,0,2.8,1.1,0.8
"1045",2018,"A.J. Hammons","MIA","C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1046",2018,"Guerschon Yabusele","BOS","PF",4,33,196.9,270,29.9,70.1,48.9,60.3,16.1,27.6,67,13.8,42.5,37.2,17.2,25.3,78.4,19.5,40.2,59.7,10.6,18.5,13.9,18.4,5.3,6.6,13.8,26.4,90.8,81.2,64.3,15.4,11.5,1.1,2.4,16.7,18.2,-8,0,0,2.8,1.8,0.6
"1047",2018,"Tyrone Wallace","LAC","SG",19,30,640.6,978,126.4,283.8,51.1,53.5,114.9,237.8,55.5,11.5,46,28.7,70.1,89.6,89.9,24.1,96.5,120.6,3.6,12.3,8.9,81.6,31,14.9,52.9,95.4,334.4,323.2,59.4,13.1,13.5,2,1.7,16.1,19.2,-27.6,0,0,11.1,4,2.7
"1048",2018,"Zhou Qi","HOU","PF",0,18,84.3,141,7.9,36.8,21.6,25.2,5.3,14.9,35.4,2.6,21.8,12.1,10.6,13.8,76.6,7.9,18.4,25.3,7.2,16.6,11.5,2.6,2.6,16.1,11.5,16.1,25.3,42.8,33.7,3.3,2.8,1,11,24.3,19.5,-77,0,0,1.4,1.4,0.1
"1049",2018,"James Webb","BKN","SF",0,10,56.1,137,7.9,27.6,28.7,38.3,2.6,6.6,46,5.3,21.8,24.2,0,0,0,10.6,18.4,27.6,9.3,16.4,12.2,5.3,1.3,0,5.3,11.5,18.4,27.6,38.3,4.1,5.9,0.5,0,16.4,11.7,-29.9,0,0,1.8,2.8,0.5
"1050",2018,"Gary Payton","LAL","PG",6,23,191.1,253,34.5,85,46.5,51.2,27.6,56.3,56.3,7.9,28.7,27.6,4,10.3,38.3,14.9,35.6,50.6,8.3,17,12.2,24.1,9.2,4,9.2,34.5,79.3,89.6,50.8,12.9,15.5,2,1.5,10.9,18.8,13.8,1.3,0,3.4,2.2,1
"1051",2018,"Yogi Ferrell","DAL","PG",21,82,1730.7,2621,357.3,838.8,48.9,59.5,203.4,426.3,54.8,154,412.5,42.9,94.2,118.3,91.5,29.9,256.2,286.1,1.6,12.9,8,230.9,73.5,10.3,89.6,175.8,962.9,890.8,62,14.5,15.5,1.9,0.5,10.5,19.6,7.9,4,0,11.7,3.5,2.8
"1052",2018,"Matt Costello","SA","SF",0,4,28.5,37,2.6,5.3,57.4,57.4,2.6,5.3,57.4,0,0,0,0,0,0,1.3,10.6,10.3,4.5,31.5,17.6,2.6,2.6,2.6,1.3,9.2,5.3,5.3,57.4,11.7,10.8,4.1,6.7,23,9.1,17.2,0,0,1.3,2.6,0.7
"1053",2018,"Isaiah Taylor","ATL","PG",9,67,999.4,1340,187.3,448.1,48,51,164.3,356.2,53,23,91.9,28.7,113.8,162,80.7,25.3,82.7,108,2.8,9.1,5.9,236.7,39.1,11.5,97.7,133.3,511.3,519.4,56.5,14.4,31,1.9,1,18.2,23.2,-42.5,0,0,7.6,1.6,3.5
"1054",2018,"Sheldon McClellan","WAS","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"1055",2018,"Bogdan Bogdanovic","SAC","SG",52,78,1863,2498,395.3,887,51.2,60.7,247,509,55.7,148.2,378,45,114.9,136.7,96.5,35.6,219.5,255.1,2,12,7.7,296.4,82.7,18.4,143.6,197.6,1053.6,947.2,63.9,16.7,21.1,2.2,0.9,15.1,22.6,-415.9,0,0,13.5,3.3,3.8
"1056",2018,"Tomas Satoransky","WAS","PG",30,73,1471.2,1887,230.9,441.2,60.1,67,176.9,325.2,62.5,54,116,53.4,86.2,110.3,89.7,82.7,183.8,266.6,6.5,12.6,10.5,328.6,58.6,17.2,95.4,150.5,602.1,489.7,70.7,19.1,28.5,2,1.1,18.7,15.8,93.1,0,0,8.2,3.7,4.5
"1057",2018,"Wayne Selden","MEM","SG",9,35,555.2,793,133.3,309.1,49.5,59.7,77,168.9,52.4,56.3,140.2,46.2,50.6,67.8,85.7,18.4,46,64.3,3.5,9,6.2,75.8,20.7,6.6,62,67.8,373.4,338.9,63.3,15,18.4,1.7,0.9,17.8,26.2,-117.2,0,0,10.7,1.8,2.2
"1058",2018,"Brandon Paul","SA","SG",2,64,364.3,661,62,144.8,49.3,56.5,44.8,82.7,62.3,17.2,62,31.9,25.3,49.4,58.8,7.9,71.2,78.1,1.5,13.8,8.6,42.5,28.7,9.2,33.3,66.6,166.6,166.5,57.4,10.8,10.3,2.9,1.3,19.2,15.6,-14.9,0,0,2.6,1.2,0.7
"1059",2018,"Kyle Collinsworth","DAL","PG",2,32,392.3,550,43.7,113.8,44.1,46.4,39.1,94.2,47.7,5.3,19.5,27,24.1,46,60.3,36.8,86.2,122.9,9.5,20.7,14.2,64.3,19.5,10.3,27.6,50.6,116,134,49.8,12.5,18.9,2.3,2.2,19.6,15.4,-33.3,1.3,0,3.6,3.8,2
"1060",2018,"Jameel Warney","DAL","PF",0,3,30.8,30,9.2,13.8,67,67,9.2,13.8,67,0,0,0,4,6.6,68.9,5.3,6.6,10.3,18.4,24.6,21.4,0,0,0,1.3,2.6,19.5,16.3,69.7,27.7,0,0,0,8.7,29.7,-5.7,0,0,6.5,3.4,0
"1061",2018,"Marcus Georges-Hunt","MIN","SG",0,42,112.3,257,24.1,55.2,50.3,55,19.5,37.9,59.2,5.3,17.2,30.7,14.9,24.1,71.1,9.2,10.3,18.4,4.7,6.2,5.4,9.2,7.9,0,4,36.8,67.8,65.8,59.5,9.8,5.5,1.8,0,6.6,13.7,-39.1,0,0,1.6,0.4,0.2
"1062",2018,"Jalen Jones","DAL","SF",0,15,148.9,208,29.9,77,44.6,53.2,18.4,47.1,44.8,11.5,29.9,44.2,13.8,21.8,72.6,14.9,28.7,43.7,10.2,18.2,13.4,5.3,6.6,1.3,10.6,25.3,85,86.6,56.3,13.2,4.5,1.8,0.6,11,24.1,-36.8,0,0,5.7,2.9,0.4
"1063",2018,"Shaquille Harrison","PHO","PG",2,23,404.1,441,67.8,142.5,54.7,57.4,60.9,112.6,62.2,7.9,29.9,26.5,32.2,43.7,84.7,10.3,59.7,70.1,3.2,16.9,11.2,63.2,29.9,9.2,25.3,48.3,174.6,161.7,62.2,20.1,25.4,4.3,1.9,15.5,20.7,54,1.3,0,7.6,3,2.7
"1064",2018,"C.J. Williams","LAC","SG",18,38,469.6,811,100,226.4,50.8,57.1,74.7,136.7,62.7,25.3,89.6,32.4,14.9,18.4,93.3,13.8,50.6,64.3,2.5,8.9,5.7,49.4,35.6,14.9,23,72.4,240.1,234.4,58.8,12.2,11.2,2.8,2,10.2,15.8,-37.9,0,0,6.3,1.7,1.3
"1065",2018,"Josh Magette","ATL","PG",0,18,187.6,248,17.2,52.9,37.5,47.5,9.2,27.6,33.6,10.6,25.3,41.8,10.6,10.6,114.9,2.6,19.5,21.8,1.4,10.1,6.5,65.5,10.6,1.3,10.3,18.4,52.9,56.9,53.4,15.3,41.8,2.4,0.5,17.7,13.7,1.3,0,0,2.9,1.2,3.6
"1066",2018,"David Nwaba","CHI","SG",21,70,1380.2,1891,232.1,486,54.9,57.3,211.4,426.3,57,20.7,59.7,39.8,152.8,233.2,75.3,102.3,272.3,374.6,7.4,18.4,12.2,119.5,67.8,33.3,88.5,181.5,637.7,588.7,62.2,15.7,10.7,2.3,2.1,15,18,-276.9,4,0,9.1,5.4,1.7
"1067",2018,"Dennis Smith Jr.","DAL","PG",69,69,2161.3,2354,464.2,1176.6,45.4,51.2,342.4,787.1,50,121.8,389.5,36,154,221.8,79.7,57.4,241.3,298.7,3.4,13.5,9.3,411.3,81.6,20.7,222.9,174.6,1204.2,1274.1,54.2,16.8,33.9,2.3,1,17.1,33.3,-378,7.9,1.3,17.5,4.3,6
"1068",2018,"Josh Jackson","PHO","SF",35,77,1950.1,2251,447,1070.9,47.9,51.5,381.5,821.5,53.3,65.5,249.3,30.2,203.4,320.6,72.8,109.2,294.1,403.3,6.7,16.3,11,137.9,91.9,40.2,167.8,250.5,1162.8,1211.9,55.2,15.9,11.7,2.6,1.9,14,30,-609,6.6,0,15.1,5.2,1.8
"1069",2018,"Frank Ntilikina","NY","PG",9,78,1249.4,1959,209.1,574.5,41.8,47.6,151.7,394.1,44.2,57.4,180.4,36.5,56.3,78.1,82.8,42.5,160.9,203.4,3.2,10.4,7.6,287.2,75.8,20.7,150.5,208,532,608.9,50.2,10.8,22.9,2.5,1.2,22.8,19.5,-116,1.3,0,6.8,2.6,3.7
"1070",2018,"TJ Leaf","IND","PF",0,53,317,525,73.5,156.3,54.1,61.7,52.9,108,56.2,20.7,48.3,49.3,11.5,18.4,71.8,33.3,60.9,94.2,9.5,14.9,11.6,10.3,6.6,5.3,11.5,51.7,179.2,164.4,62.6,13.3,3.7,0.7,1,8.6,17.2,-86.2,0,0,3.4,1.8,0.2
"1071",2018,"Terrance Ferguson","OKC","SG",12,61,380.2,877,80.4,194.2,47.6,61.2,34.5,56.3,70.3,46,137.9,38.3,10.3,11.5,103.4,21.8,32.2,54,3.5,5.6,4.5,21.8,27.6,11.5,12.6,95.4,217.2,199.2,62.6,10.5,4.5,2.1,1.6,7.9,12,-95.4,0,0,3.6,0.9,0.4
"1072",2018,"Justin Jackson","SAC","SF",41,68,954.1,1729,212.6,481.4,50.8,58.7,147.1,268.9,62.9,65.5,212.6,35.4,29.9,41.4,83,31,183.8,214.9,2.6,14.5,9.3,85,32.2,14.9,46,93.1,520.5,499.6,59.9,11.5,9.5,1.2,1.1,11.1,16.3,-273.5,0,0,7.7,3.2,1.2
"1073",2018,"Jordan Bell","GS","PF",13,57,912.8,928,133.3,212.6,72,72,133.3,208,73.7,0,5.3,0,34.5,50.6,78.4,68.9,168.9,237.8,10.2,21.9,16.5,117.2,40.2,64.3,58.6,105.7,301,234.8,73.7,23,19.4,2.8,7.2,22.9,16,186.1,1.3,0,5.3,4.2,2.1
"1074",2018,"Wesley Iwundu","ORL","SF",12,62,619.2,1172,106.9,250.5,49.1,51.7,96.5,197.6,56.1,10.3,52.9,22.5,39.1,54,83.1,41.4,116,157.4,5.1,12.6,9.7,65.5,37.9,13.8,34.5,93.1,263.1,274.2,55.2,10.1,10.3,2.1,1.2,12.8,13.4,-120.6,0,0,4.2,2.5,1.1
"1075",2018,"Jawun Evans","LAC","PG",4,48,599.5,893,102.3,290.7,40.4,43.5,85,228.7,42.7,17.2,62,31.9,43.7,56.3,89.2,10.3,86.2,96.5,1.7,12,7.8,114.9,41.4,7.9,50.6,111.5,265.4,315.5,48.4,11.2,20.4,3,0.8,15.9,20.4,10.3,0,0,5.5,2,2.4
"1076",2018,"Caleb Swanigan","POR","PF",3,27,166.4,217,27.6,68.9,46,46,26.4,59.7,50.8,1.3,10.6,14.4,13.8,20.7,76.6,17.2,44.8,62,10,25.6,17.9,16.1,6.6,4,20.7,42.5,70.1,78,51.6,11,12.3,1.7,1.7,24.1,23,-12.6,0,0,2.6,2.3,0.6
"1077",2018,"Frank Mason III","SAC","PG",2,52,933.6,1129,165.5,436.6,43.5,48.4,129.8,337.8,44.1,35.6,98.8,41.4,108,132.1,93.9,34.5,114.9,149.4,4.4,13.9,9.9,168.9,39.1,11.5,74.7,82.7,474.5,494.8,55.2,16.3,26,2.3,1.3,15.1,26.1,-39.1,0,0,9.1,2.9,3.2
"1078",2018,"Tyler Dorsey","ATL","SG",5,56,788.8,1119,165.5,440.1,43.2,54,82.7,210.3,45.2,82.7,229.8,41.4,51.7,72.4,82,19.5,129.8,149.4,2.6,14.9,9.8,90.8,19.5,6.6,42.5,72.4,465.3,471.9,56.6,13.7,14.4,1.1,0.6,10.9,23.2,-168.9,0,0,8.3,2.7,1.6
"1079",2018,"Ike Anigbogu","IND","C",0,11,34.2,33,5.3,10.3,51,51,5.3,10.3,51,0,0,0,6.6,7.9,95.7,6.6,5.3,10.3,21.9,17.3,19.6,0,1.3,4,2.6,1.3,14.9,13.4,64.9,25.6,0,2.2,10.2,16.8,23.6,-16.1,0,0,1.4,0.9,0
